rating,word
9,delicious
9,chill
9,alcoholic
9,wine
7,visual
7,hard
7,suppose
7,change
7,clean
7,expect
7,new
7,pillow
7,late
7,change
7,light
7,read
7,nice
7,great
7,know
7,big
7,comfortable
7,good
7,comfortable
7,good
7,comfortable
7,corner
7,shower
7,different
7,slipper
7,safe
7,useful
7,small
7,complimentary
7,bottle
7,big
9,second
9,additional
9,powerful
9,nice
9,wonderful
9,helpful
9,responsive
9,respectful
9,additional
9,appreciate
9,comfortable
9,good
10,quiet
10,close
10,spacious
10,friendly
10,nice
10,short
10,long
10,covid
7,fix
7,fine
7,friendly
7,narrow
7,nice
10,perfect
10,unusual
10,belgian
10,adapt
10,fantastic
10,handy
10,decorate
10,beautiful
10,short
10,exceptional
10,perfect
10,situate
10,belgian
10,good
10,wonderful
10,welcome
10,comfortable
10,quiet
10,rental
10,walk
10,nice
10,little
10,semi
10,private
10,adjacent
10,main
10,quiet
10,nice
10,beach
10,nice
10,common
10,indoor
10,outdoor
8,old
8,unpleasant
8,excellent
8,quiet
3,unbearable
3,open
3,bad
3,ok
3,ok
8,main
8,light
8,open
8,appartment
8,busy
8,loud
8,real
8,decorate
8,clean
8,furnish
8,short
8,excellent
8,live
10,amazing
10,beautiful
10,hospitable
10,pleasant
10,stylish
10,super
10,fresh
8,little
8,bottle
8,suite
8,attenant
8,tree
8,nice
8,junior
8,suite
8,cosy
8,beautiful
10,acoustic
10,perfect
10,excellent
10,landscape
7,door
7,outside
7,cold
7,know
7,apologize
7,busy
7,appartment
7,nice
7,clean
7,good
7,ll
7,huge
7,busy
7,old
7,musty
7,dark
7,deep
7,resemble
7,inside
7,gloomy
7,ask
7,depend
7,euro
7,major
7,southern
7,future
7,rundown
7,personal
7,spacious
7,firm
7,renovate
7,clean
7,safe
7,useful
7,small
7,complimentary
7,bottle
7,big
7,spacious
7,separate
7,different
7,polite
7,friendly
7,open
7,arrival
7,fix
10,spend
10,wonderful
10,main
10,little
10,extra
10,fresh
10,spacious
10,decorate
10,perfect
10,walk
10,nice
10,nice
10,low
10,recommend
10,fabulous
7,purpose
7,sleep
7,want
7,separate
7,tiny
7,romantic
7,historic
7,industrial
7,direct
7,flemish
7,neighboorhood
7,actual
7,wrong
7,clean
7,small
7,good
7,decent
7,opening
8,need
8,high
8,minor
8,view
8,local
10,light
10,dim
10,electronic
10,nice
10,black
10,marble
10,comfortable
10,depliant
10,useful
10,navigate
10,monument
10,nice
10,enjoy
10,possible
10,overall
10,good
9,interesting
9,great
9,outspoken
9,easy
9,great
9,cosy
9,favourite
9,cafe
9,easy
9,opt
9,crowd
9,locate
9,beautiful
9,bike
9,warm
9,exceptional
9,memorable
7,small
7,oldish
7,shower
7,great
7,know
7,good
7,comment
8,free
8,tv
8,nice
8,interesting
8,good
8,nice
7,necessary
7,young
7,perfect
7,underground
7,rental
8,live
8,additional
8,helpful
8,nice
8,outdoor
7,bad
7,shower
7,hot
7,warm
7,enable
7,warm
7,hot
7,excellent
7,big
7,comfortable
7,polite
7,great
7,apparent
7,minimal
7,ok
7,clean
7,outdated
7,excellent
7,close
6,cleanlinne
6,clean
6,arrive
6,shower
6,ready
6,available
6,big
6,double
6,bed
9,bad
9,early
9,public
9,complimentary
9,nice
9,comfortable
9,sit
9,small
9,super
9,clean
9,comfortable
9,private
9,beautiful
9,friendly
9,delicious
10,small
10,plastic
10,single
10,great
10,wonderful
10,good
10,spa
10,give
10,live
10,good
10,great
10,free
10,bruge
10,clean
10,friendly
10,outside
9,covid
9,small
9,indicate
9,nice
9,helpful
9,proactive
9,good
9,good
9,perfect
9,clean
7,expensive
7,second
7,need
7,extra
7,artificial
7,medical
7,great
7,child
7,great
7,bilingual
7,slow
7,sure
7,receive
7,disappointing
7,euro
7,basic
7,cheap
7,dusty
7,small
7,loo
7,great
7,fine
7,surprise
7,basic
7,great
7,great
7,peaceful
10,limited
10,wine
10,bottle
10,beautiful
10,clean
10,comfortable
10,helpful
10,safe
9,great
9,good
9,comfortable
9,decorate
9,nice
9,come
9,courtyard
9,conscious
8,experimental
8,think
8,high
8,high
8,available
8,clean
8,handy
8,slow
8,bad
8,beautiful
8,original
8,great
8,good
8,complete
9,tp
9,nice
9,clean
9,easy
9,arrange
9,late
9,weekly
9,cozy
9,girlfriend
9,free
7,tricky
7,sure
7,high
7,functional
7,clean
7,friendly
7,professional
8,fussy
8,little
8,different
8,cleanser
8,shower
8,bedside
8,beautiful
8,comfortable
8,white
5,total
5,clean
5,proper
5,cleaner
5,great
9,navigate
9,hard
9,small
9,resolve
9,finish
9,friendly
9,apart
9,broad
9,little
9,microwave
8,wish
8,open
8,close
8,nice
8,beautiful
8,easy
10,excellent
10,ride
10,downtown
10,ride
10,pleasant
10,attentive
10,spacious
10,decorate
10,comfortable
9,hard
9,overall
9,good
9,great
9,fantastic
9,safe
9,great
10,standard
10,high
10,tempt
10,unnecessary
10,efficient
10,good
10,good
10,second
10,worth
10,drive
10,clean
10,great
10,smart
10,come
7,arrive
7,tent
7,clean
7,spotless
7,clean
7,corona
7,little
7,outdoor
7,nice
7,extra
7,expensive
7,nice
7,great
7,good
8,little
8,loud
8,large
8,queen
8,separate
8,comfortable
8,perfect
8,modern
8,classical
8,comfortable
8,enjoyable
8,good
8,signal
8,spa
8,gymnastic
8,spa
8,great
10,excellent
10,spacious
10,safe
10,true
10,courteous
10,knowledgeable
10,double
10,key
10,good
10,amazing
10,route
10,locate
10,free
10,easy
10,decorate
10,delicious
10,good
10,large
9,quiet
9,immediate
9,perfect
9,expect
9,busy
9,restaurant
9,good
9,small
9,local
9,quiet
9,sure
9,strange
9,fault
9,good
9,reasonable
9,recommend
9,search
9,excellent
9,excellent
9,nice
9,good
9,busy
9,non
9,guest
9,good
9,wide
9,different
9,bread
9,hotel
9,main
9,shower
9,small
9,awkward
9,brilliant
9,clean
9,good
9,dodgy
9,shower
7,small
7,available
7,private
7,late
7,individual
7,private
7,public
7,good
7,good
7,good
10,warm
10,welcome
10,second
10,son
10,grateful
10,local
8,nice
8,clean
8,great
8,hammer
8,descent
8,noise
8,loud
9,niggle
9,open
9,old
9,km
9,beautiful
9,able
9,large
9,outdoor
9,large
9,perfect
9,secure
9,modern
9,helpful
9,fantastic
9,wish
10,perfect
10,satisfied
10,urban
10,picture
10,arrive
10,excellent
10,young
10,funny
10,open
10,eco
10,wooden
10,industrial
10,right
10,pillow
10,bolt
10,safe
10,inch
10,super
10,soft
10,slipper
10,big
10,complete
10,healthy
10,decor
10,give
10,guest
10,comfortable
10,good
10,middle
10,sound
7,come
7,main
7,consistent
7,minute
7,stop
7,large
7,clean
7,decent
7,helpful
6,nice
6,couple
6,light
6,miss
6,receive
6,key
6,second
6,available
6,less
6,view
6,second
6,ask
6,impossible
6,public
6,neat
6,clean
6,new
10,nice
10,huge
10,individual
10,carte
10,finish
10,sweet
10,leftover
10,serve
10,avoid
10,carte
10,able
10,necessary
10,central
10,arrive
10,late
10,quick
10,large
10,super
10,shower
10,separate
10,modern
9,little
9,messy
9,give
9,necessary
9,spoon
9,general
9,lunch
9,table
9,tableware
9,great
10,lumpy
10,cool
10,comfy
10,modern
10,good
10,great
10,build
10,fantastic
10,central
10,main
10,sure
10,arrive
10,open
10,complementary
10,expect
10,great
10,extra
10,local
10,sure
10,door
10,little
10,awkward
10,high
10,underpriced
10,super
10,nice
8,cold
8,fix
8,train
8,sanitary
8,easy
9,table
9,big
9,laptop
9,limited
9,chese
9,central
9,friendly
9,comfortable
9,quiete
9,overall
9,good
9,individual
9,Cathedral
9,huge
9,cosy
9,authentic
9,original
9,quiet
9,little
9,clean
9,cosmetic
9,upper
8,worn
8,justice
8,phenomenal
8,nice
8,break
8,cheap
8,basic
8,unique
8,expect
8,historical
8,standard
8,historical
8,build
8,magnificent
8,sleep
8,close
8,quiet
8,comfortable
8,wall
8,nice
8,sufficient
8,chose
8,possible
8,toast
8,english
8,second
8,disagree
8,pleased
8,nice
8,clean
10,convertible
10,sofa
10,little
10,comfortable
10,long
10,lady
10,small
10,cosy
10,need
10,towel
10,small
10,basic
10,necessatie
10,pad
10,great
9,right
9,cosy
9,typical
9,Belgian
9,goose
9,helpful
9,friendly
10,great
10,expensive
10,nespresso
10,complimentary
10,spacious
10,clean
10,comfortable
10,bed
10,little
10,bit
10,inconsistent
10,different
10,different
10,wrong
10,grand
10,scheme
10,fantastic
10,overall
9,email
9,difficult
9,quick
9,careful
9,old
9,unable
9,narrow
9,historic
9,stay
9,private
7,holder
7,shower
7,shower
7,difficult
7,decent
7,shower
7,splash
7,fresh
7,poor
7,thin
7,perfect
7,second
7,great
7,comfortable
7,wifi
7,great
7,polite
7,good
7,reasonable
7,quiet
10,shame
10,double
10,nice
10,central
10,high
7,imagine
7,suite
7,affable
7,cramp
7,dread
7,belgian
7,rustic
7,spacious
7,comfortable
7,inside
7,excellent
7,nearby
7,eg
7,good
7,beautiful
7,painful
7,great
7,uninspired
7,typical
7,culinary
7,pathetic
7,delightful
7,good
8,shower
8,nightmare
8,bathroom
8,nice
8,nice
8,nice
8,hard
8,soft
8,dirty
8,bad
8,recommend
8,welcome
8,key
8,nice
8,afraid
8,clean
8,close
8,arena
8,perfect
8,nice
8,pool
8,good
8,usual
8,nice
8,personnal
9,overpriced
9,basic
9,good
9,great
9,atmosphere
9,nice
9,comfortable
9,good
9,quiet
7,double
7,consider
7,hold
7,double
9,close
9,meal
9,adequate
9,need
9,protocol
9,social
9,high
9,center
9,good
9,adpte
9,arrival
9,helpfull
9,flat
9,parking
9,flat
9,free
9,flat
10,steep
10,narrow
10,carry
10,upstairs
10,mindful
10,heavy
10,large
10,great
10,standard
10,comfortable
10,big
10,quiet
10,perfect
10,key
10,simple
10,nice
10,good
10,clear
10,sure
10,etc
10,lay
10,good
10,clear
10,love
10,second
10,stay
10,experience
10,great
5,bed
5,nice
5,sleep
5,hard
5,deep
5,pillow
5,flat
5,give
5,uncomfortable
5,comfortable
5,nice
5,good
5,window
5,horrible
5,wooden
5,entertae
5,hard
5,clean
5,open
5,nice
5,nice
5,spacious
5,functional
9,metre
9,excellent
9,good
9,quiet
9,spacious
9,clean
9,nice
9,good
9,safe
9,private
9,tasty
9,steep
9,difficult
9,great
9,gorgeous
9,quiet
9,helpful
9,delicious
8,website
8,cheap
8,comfortable
8,quiet
8,central
8,good
9,suspect
9,noisy
9,past
9,central
9,stay
9,par
9,available
9,great
9,little
9,noisy
9,lovely
9,plenty
9,pillow
9,plenty
9,central
9,outside
9,easy
9,present
9,large
9,comfortable
9,update
9,outside
9,excellent
9,friendly
9,helpful
9,clean
9,free
10,strange
10,sauna
10,obligatory
10,wear
10,spacious
10,quiet
10,quiet
10,disturb
10,fulfil
10,handy
7,hot
7,available
7,waggy
7,friendly
7,safe
7,perfect
9,narrow
9,easy
9,arrive
9,helpful
9,key
9,great
9,famous
9,super
9,old
9,nice
7,strenuous
7,attic
7,excellent
7,pedestrian
7,major
7,friendly
7,professional
7,good
8,locate
8,old
8,old
8,modern
8,shower
8,professional
8,friendly
10,short
10,beautiful
10,friendly
10,enormous
10,modern
10,old
10,park
10,door
10,genial
10,good
10,clean
10,large
10,open
10,suite
10,shower
10,private
10,steep
10,small
10,landing
10,gravelled
10,large
10,table
10,narrow
10,safe
10,free
10,short
10,apartment
10,delicious
10,cafe
10,beautiful
10,safe
10,historical
10,wonderful
10,situate
10,internal
10,recommend
10,perfect
10,welcome
10,friendly
10,finish
10,high
10,excellent
10,filter
10,recommend
10,aurora
7,dirty
7,steep
7,ok
7,small
7,nice
7,comfortable
7,functional
7,collapsible
7,shower
7,nice
9,close
9,spacious
9,clean
9,equip
9,pm
9,good
9,key
9,smooth
10,helpful
10,friendly
10,clean
10,perfect
9,welcome
9,different
9,quirk
9,steep
9,ultra
9,pare
9,impeccable
9,peaceful
9,busy
9,outside
9,excellent
9,great
9,central
9,light
9,bad
9,worth
9,perfect
9,comfortable
9,great
9,friendly
9,main
9,short
9,great
9,little
8,hard
8,animal
8,large
8,available
8,outdoor
8,spacious
8,familiar
9,wet
9,upstairs
9,fill
9,cup
9,welcome
9,location
9,right
9,build
9,inside
9,interior
9,modern
9,comfortable
9,close
9,european
7,loose
7,toilet
7,properly
7,good
7,good
7,excellent
7,good
7,nearby
9,low
9,straight
9,shower
9,hot
9,shower
9,heater
9,nice
9,good
10,modern
10,historical
10,quiet
10,rural
10,good
10,plenty
10,wish
10,dinant
10,unforgettable
10,beautiful
10,forest
8,old
8,clean
8,old
8,terrible
8,invest
8,find
8,furnish
8,modern
8,necessary
8,helpful
8,close
8,close
10,understand
10,guest
10,low
10,arrive
10,free
10,good
10,big
10,new
10,second
10,rare
10,good
9,small
9,helpful
9,beautiful
9,tiny
9,hot
9,difficult
9,sewer
9,bad
9,good
9,excellent
9,polite
9,free
9,short
9,downstair
9,excellent
9,clean
9,modern
9,big
9,good
9,cold
9,friendly
9,hard
9,sure
8,old
8,right
8,large
8,accidental
8,clean
8,nice
8,good
8,quiet
8,public
8,electric
8,good
10,perfect
10,spacious
10,ask
10,easy
10,available
10,warm
10,stylish
10,short
10,touch
10,wine
10,close
10,quiet
10,peaceful
7,soft
7,comfortable
7,nervous
7,steep
7,material
7,careful
10,clean
10,quiet
10,comfortable
10,delicious
10,nice
10,landmark
10,list
10,great
10,stay
8,sure
8,pre
8,old
8,old
8,flash
8,excessive
8,automatic
8,great
8,good
8,great
8,stop
8,italian
8,right
8,posh
8,typical
9,spilled
9,clean
9,quilt
9,disappoint
9,great
9,lovely
9,nice
9,con
9,nitpick
9,great
9,bedroom
9,comfortable
9,bed
9,good
9,quiet
9,locate
9,old
9,quirky
10,good
10,good
10,good
10,quiet
10,beautiful
10,suitable
10,big
10,big
10,big
10,natural
5,give
5,rue
5,helpful
5,taxi
5,mezzanine
5,hazardous
5,tiny
5,expensive
5,modern
7,basic
7,open
7,possible
7,open
7,certain
7,big
7,complementary
7,green
7,quiet
9,welcome
9,able
9,available
9,guest
9,easy
9,situate
9,great
9,spacious
9,comfortable
9,extra
9,worth
9,extra
9,tea
9,free
10,hospitable
10,welcome
10,good
10,sure
10,comfortable
10,sure
10,standard
10,clean
10,comfortable
10,short
10,quiet
10,good
10,public
10,locate
10,great
10,clean
10,comfortable
10,hospitable
6,extra
6,renovate
6,good
6,nice
9,excellent
9,ample
9,safe
9,welcome
9,friendly
9,attentive
9,large
9,warm
9,shower
9,excellent
9,good
9,unbelievable
9,efficient
9,fill
9,conventional
9,appoint
9,garden
9,light
9,prepared
9,wish
9,plentiful
9,fresh
8,Excellent
8,quick
8,large
8,clean
8,friendly
8,helpful
8,great
8,slow
7,adjacent
7,willing
7,easy
7,central
7,bruge
7,clean
7,modern
7,fantastic
7,canal
9,plate
9,small
9,good
9,awesome
9,clean
9,spacious
9,junior
9,helpful
8,notice
8,hold
8,Room
8,clean
8,spacious
8,quiet
8,choose
8,quiet
8,overall
8,nice
8,friendly
8,good
8,understand
8,politic
8,ask
8,clean
8,subsequent
8,right
8,middle
8,metro
9,own
9,extra
9,perfect
9,beautiful
9,friendly
9,receive
9,return
8,difficult
8,fine
8,restaurant
8,busy
8,table
8,ask
8,table
8,receive
8,table
8,poor
8,dismissive
8,complain
8,excellent
8,unlucky
8,happen
8,decor
10,comfy
10,good
10,cook
10,present
10,helpful
10,central
10,close
8,single
8,large
8,nice
8,main
8,close
8,main
8,occupy
8,nice
8,cozy
8,need
8,automatic
8,outside
8,safe
8,open
8,park
8,big
8,clean
8,friendly
8,nespresso
10,locate
10,main
10,spacious
10,large
10,comfortable
10,double
10,inclusive
10,outstanding
10,different
10,usual
10,good
10,historic
10,taxis
7,old
7,old
7,usb
7,stick
7,spacious
7,additional
7,good
10,total
10,spotless
10,wonderful
10,croissant
9,undergo
9,long
9,good
9,beautiful
9,beautiful
9,artistic
9,old
9,new
9,high
9,large
9,complimentary
9,modern
9,gown
9,spend
9,explain
9,choose
9,little
9,costly
9,nice
9,central
9,centraal
9,comfortable
9,big
9,quiet
9,plenty
9,arrive
9,scary
9,overnight
9,umbrella
9,good
9,arrive
9,late
9,good
10,tall
10,clean
10,artistic
10,delicious
10,second
10,good
10,good
10,good
4,good
4,website
4,arrive
4,extra
4,complain
4,email
4,tell
4,clear
4,poor
4,custome
4,nice
4,poor
8,desk
8,real
8,uncomfortable
8,pretty
8,free
8,fast
8,downstairs
8,mean
8,propose
8,sure
8,polite
8,quiet
8,respectful
8,bad
8,innocent
8,stay
8,deco
8,wish
8,entire
8,excellent
8,helpful
8,great
8,clean
8,open
8,open
8,hard
10,large
10,decor
10,nice
10,etc
10,clean
10,good
10,helpful
10,helpful
10,tip
10,helpful
10,great
10,responsive
10,light
10,want
10,easy
10,middle
10,clean
10,clean
10,strong
10,clean
10,expert
10,sign
10,poor
10,properly
10,limescale
10,build
10,hard
10,turn
10,main
10,clean
10,spacious
10,comfortable
10,fancy
6,similar
6,nice
6,nice
6,nice
6,sleep
6,unhappy
6,different
6,happy
6,apologiesse
9,open
9,overnight
9,minimum
9,automatic
9,great
9,close
9,great
9,clean
9,interior
9,small
9,contribute
9,nice
9,drier
9,quality
9,comfortable
9,great
9,overall
9,good
10,understand
10,chinese
10,private
10,pleasant
10,overall
10,scale
10,spacious
10,nice
10,public
10,nice
10,professional
10,friendly
10,garage
8,new
8,good
8,good
8,nice
8,comfortable
8,perfect
8,ok
7,busy
7,nice
7,late
7,comfortable
7,soft
7,good
7,arrive
7,great
9,good
9,hot
9,chaotic
9,available
9,self
9,hot
9,cold
9,hot
9,noisy
9,guest
9,different
9,loud
9,late
9,spacious
9,comfortable
9,big
9,great
9,shower
9,perfect
9,historic
9,key
9,follow
9,major
9,goodness
9,second
9,separate
9,clean
9,quiet
9,great
7,polite
7,unpolite
7,busy
7,corporate
7,write
7,requisite
7,mean
7,interactive
7,asap
7,nice
7,good
7,comfortable
7,complimentary
9,little
9,steep
9,continental
9,huge
9,perfect
9,tricky
9,warm
9,upper
9,fantastic
9,nice
9,clean
9,weather
9,punctual
9,middle
9,rural
10,star
10,close
10,safe
10,quiet
10,spacious
10,elegant
10,high
10,comfortable
10,end
10,linen
10,nice
10,fresh
10,able
10,browse
10,coffee
10,available
10,soft
10,available
10,nice
10,touch
10,clean
10,fresh
10,clean
10,nice
10,clean
10,relax
10,nice
10,clean
10,shot
10,choose
10,hot
10,sweet
10,fresh
10,slimy
10,croissant
10,different
9,general
9,awkward
9,nearby
9,clear
9,general
9,clear
9,romantic
9,coffee
9,instant
9,beautiful
9,certain
9,cosy
9,aesthetic
9,beautiful
9,canal
9,able
9,unable
9,arrival
9,expensive
9,cheap
9,annoyed
9,odd
9,generic
9,cheap
9,canal
9,tour
9,bruge
9,canal
9,swan
9,nice
9,warm
9,great
9,basement
9,clean
9,shower
9,good
9,bed
9,table
9,romantic
9,light
9,general
9,huge
9,comfortable
9,bad
9,excellent
9,undisturbe
9,sofa
9,small
9,table
9,small
9,plenty
9,massive
9,good
9,lovely
9,nearby
9,main
9,good
9,bridge
9,good
9,good
7,eat
7,helpful
7,large
7,gluten
7,free
7,minute
7,central
9,perfect
9,easy
9,enter
9,great
9,clean
9,quick
9,great
4,ok
4,bin
4,fresh
4,calm
4,second
4,friendly
4,good
8,email
8,ask
8,possible
8,unsubscribe
8,comfortable
8,bed
8,central
8,right
8,central
8,modern
8,nice
8,inspirational
8,matresse
8,hard
8,big
8,great
8,good
8,clean
8,decoration
8,nice
8,cold
8,small
8,great
8,fantastic
8,nice
8,helpful
8,cozy
8,extra
8,clean
8,great
8,good
8,separate
8,weird
5,suitable
5,disabled
5,suitable
5,small
5,suitable
5,small
5,small
5,suitable
5,child
5,cookingpart
5,clean
5,simple
5,outside
5,bad
5,modern
5,usb
5,large
5,garden
5,bad
5,dark
5,dangerous
5,animal
5,allow
5,gentle
5,sufficient
5,get
5,early
8,non
8,shower
8,amazing
8,essential
8,attic
8,wi
8,fi
8,intermittent
8,friendly
8,good
8,great
8,bath
7,available
7,single
5,cold
5,welcome
5,expensive
5,poor
5,wall
5,peel
5,good
5,cosy
9,elegant
9,nice
9,second
9,pleased
9,comfortable
9,extra
9,artwork
9,private
9,build
9,urban
9,delicious
9,plentiful
9,helpful
9,polite
9,wish
9,main
9,inner
9,bright
9,good
9,adequate
9,replenish
9,past
9,beat
6,disappointed
6,old
6,confortable
6,bad
6,second
6,bad
6,suppose
6,ask
6,disappointed
9,romantic
9,stylish
9,warm
9,excellent
9,stylish
9,quiet
9,great
9,big
9,personal
9,comfortable
9,perfect
9,romantic
9,sure
8,bad
8,large
8,clean
8,good
8,right
5,sewer
5,shower
5,wet
5,smell
5,good
5,good
5,spacious
10,negative
10,big
10,small
10,delightful
10,delicious
10,luxurious
10,quiet
10,perfect
9,bad
9,helpful
9,alternative
9,necesary
9,comfortable
9,common
10,spacious
10,comfortable
10,super
10,amazing
10,exceptional
10,helpful
10,suggest
8,great
8,hard
8,understatement
8,possible
8,close
8,guest
8,old
8,great
8,minute
8,actual
8,minimal
8,purpose
8,nice
8,interior
8,clean
8,comfortable
8,comfortable
8,nice
8,close
8,old
8,excellent
8,ideal
9,nice
9,personal
9,modern
9,handy
9,clean
9,alternative
9,nice
9,finish
9,nice
10,perfect
10,helpful
10,large
10,comfortable
10,great
10,refresh
10,daily
10,simple
10,additional
10,fresh
10,delicious
7,lift
7,indicate
7,admit
7,fix
7,helpfull
7,locate
7,general
7,clean
9,great
9,old
9,clean
9,quiet
9,good
9,improve
9,fresh
9,old
9,great
9,apartment
9,second
9,small
9,accessible
9,main
9,separate
9,nice
9,good
9,nice
9,nice
9,comfortable
9,easy
9,easy
9,key
9,arrive
9,happy
9,central
9,quiet
9,nice
8,long
8,minute
8,automatic
8,key
8,decent
8,basic
9,little
9,intermittent
9,short
9,clean
9,furnish
9,spacious
9,excellent
9,old
9,young
9,plenty
9,nearby
9,hair
9,guest
9,clean
9,stay
9,mini
9,free
9,lipton
9,hot
10,overall
10,amazing
10,arrive
10,little
10,super
10,early
10,spectacular
10,nice
10,arrive
8,queen
8,expensive
8,restaurant
8,standard
8,white
8,disappointed
8,restaurant
8,comfortable
8,clean
7,hot
7,open
7,old
7,uncomfortable
7,great
7,friendly
9,miss
9,read
9,appartment
9,comfortable
9,spacious
9,perfect
9,main
9,opera
9,good
9,lady
9,early
9,nice
9,seaside
9,nice
9,recommend
9,different
9,early
9,stay
9,favorite
9,decor
9,little
9,bed
9,pillow
9,perfect
9,complimentary
9,bottle
9,wine
9,locate
9,old
9,want
9,comfortable
9,include
6,swipe
6,swipe
6,different
6,middle
6,safe
6,fine
